CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
WBA000058,application,Web Based Application,WBS000073,IM0002284,Closed,4,4,4,0.337280337,incident,KM0000819,closed,0,3/10/2013 11:43,,3/10/2013 15:52,3/10/2013 15:52,"4,14,08,33,333",Software,1,SD0004585,,,
DTA000025,application,Desktop Application,WBS000110,IM0002285,Closed,4,4,4,0.206400239,incident,KM0000833,closed,0,3/10/2013 11:52,,3/10/2013 14:01,3/10/2013 14:02,"2,15,88,88,889",Operator error,1,SD0004595,,,
EXC000004,application,Exchange,WBS000094,IM0002286,Closed,5,5,5,0.694113536,request for information,KM0001232,closed,0,3/10/2013 10:29,,3/10/2013 10:50,3/10/2013 10:50,"0,348055556",Software,1,SD0004207,,,
WBA000011,application,Web Based Application,WBS000152,IM0002287,Closed,5,5,5,0.67104963,incident,KM0000075,closed,0,3/10/2013 10:31,,3/10/2013 15:33,3/10/2013 15:33,"5,03,66,66,667",Software,1,SD0004238,,,
WBA000011,application,Web Based Application,WBS000152,IM0002288,Closed,5,5,5,0.53115481,incident,KM0000075,closed,0,3/10/2013 10:34,,3/10/2013 15:31,3/10/2013 15:31,"4,95,97,22,222",Software,1,SD0004242,,,
WBA000011,application,Web Based Application,WBS000152,IM0002289,Closed,5,5,5,0.016613596,incident,KM0000075,closed,0,3/10/2013 10:36,,3/10/2013 15:30,3/10/2013 15:30,"4,91,55,55,556",Software,1,SD0004240,,,
SBA000025,application,Server Based Application,WBS000006,IM0002290,Closed,3,3,3,0.176892792,incident,KM0000029,closed,0,3/10/2013 10:37,,,3/10/2013 11:17,"0,678333333",Software,1,SD0004241,,,
WBA000011,application,Web Based Application,WBS000152,IM0002291,Closed,5,5,5,0.162032988,incident,KM0000075,closed,0,3/10/2013 10:39,,,3/10/2013 15:28,"4,81,41,66,667",Software,1,SD0004237,,,
WBA000133,application,Web Based Application,WBS000073,IM0002292,Closed,4,4,4,0.852183884,incident,KM0000945,closed,1,3/10/2013 10:39,,4/10/2013 10:05,4/10/2013 10:05,"9,92,61,11,111",Software,1,SD0004228,,,
SBA000025,application,Server Based Application,WBS000006,IM0002293,Closed,NS,3,NA,0.982227766,incident,KM0000029,closed,0,3/10/2013 10:42,,,3/10/2013 11:17,"0,592777778",Other,1,SD0004470,,,
SBA000025,application,Server Based Application,WBS000006,IM0002294,Closed,2,2,2,0.739659645,incident,KM0000029,closed,0,3/10/2013 10:45,,,3/10/2013 11:16,"0,520277778",Other,1,SD0004471,,,
SBA000310,application,Server Based Application,WBS000151,IM0002295,Closed,4,3,3,0.571761246,incident,KM0000302,closed,0,3/10/2013 10:45,,3/10/2013 14:48,3/10/2013 14:48,"4,02,77,77,778",Software,1,SD0004245,,,
SBA000611,application,Server Based Application,WBS000101,IM0002296,Closed,3,3,3,0.79390085,incident,KM0001504,closed,5,3/10/2013 10:46,,3/10/2013 14:00,3/10/2013 14:00,"3,22,58,33,333",Other,1,SD0004243,,,
SBA000025,application,Server Based Application,WBS000006,IM0002297,Closed,2,2,2,0.002410865,incident,KM0000029,closed,0,3/10/2013 10:51,,,3/10/2013 11:18,"0,288888889",Other,1,SD0004474,,,
SAP000004,application,SAP,WBS000271,IM0002298,Closed,5,5,5,0.819571891,request for information,KM0001382,closed,4,3/10/2013 10:53,,15-10-2013 08:54,15-10-2013 08:54,"8,20,13,61,111",Other,1,SD0004484,,,
SBA000263,application,Server Based Application,WBS000072,IM0002299,Closed,5,5,5,0.914737975,request for information,KM0001112,closed,1,3/10/2013 10:56,,3/10/2013 14:20,3/10/2013 14:20,"3,39,91,66,667",Other,1,SD0004487,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002300,Closed,4,4,4,0.202039346,incident,KM0000453,closed,0,3/10/2013 10:56,,3/10/2013 14:56,3/10/2013 14:56,"0,700277778",Other,1,SD0004476,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002301,Closed,4,4,4,0.114559151,incident,KM0000453,closed,0,3/10/2013 10:58,,3/10/2013 15:43,3/10/2013 15:43,"0,681944444",Other,1,SD0004483,,,
WBA000133,application,Web Based Application,WBS000073,IM0002302,Closed,4,4,4,0.622323373,incident,KM0000032,closed,1,3/10/2013 10:59,,3/10/2013 12:21,3/10/2013 12:22,"1,37,02,77,778",Software,1,SD0004485,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0002303,Closed,4,4,4,0.706284309,incident,KM0000702,closed,0,3/10/2013 11:02,,3/10/2013 14:55,3/10/2013 14:55,"3,88,80,55,556",Other,1,SD0004482,,,
SBA000263,application,Server Based Application,WBS000072,IM0002304,Closed,5,5,5,0.486108484,request for information,KM0001104,closed,2,3/10/2013 11:02,,3/10/2013 11:35,3/10/2013 11:35,"0,549722222",Other,1,SD0004488,,,
WBA000058,application,Web Based Application,WBS000073,IM0002305,Closed,4,4,4,0.871897362,incident,KM0000819,closed,0,3/10/2013 11:03,,3/10/2013 16:09,3/10/2013 16:10,"5,11,77,77,778",Other,1,SD0004475,,,
SBA000659,application,Server Based Application,WBS000128,IM0002306,Closed,4,4,4,0.292279971,incident,KM0002059,closed,0,3/10/2013 11:06,,3/10/2013 13:05,3/10/2013 13:05,"1,98,19,44,444",Software,1,SD0004492,,,
WBA000058,application,Web Based Application,WBS000073,IM0002307,Closed,4,4,4,0.037020089,incident,KM0000821,closed,0,3/10/2013 11:13,,4/10/2013 07:41,4/10/2013 07:41,"6,96,52,77,778",Software,1,SD0004494,,,
DTA000025,application,Desktop Application,WBS000110,IM0002308,Closed,5,5,5,0.824051024,request for information,KM0000897,closed,0,3/10/2013 11:16,,3/10/2013 15:09,3/10/2013 15:09,"2,70,55,55,556",Other,1,SD0004501,,,
SAP000004,application,SAP,WBS000271,IM0002309,Closed,5,5,5,0.468927491,request for information,KM0001264,closed,0,3/10/2013 11:16,,3/10/2013 11:18,3/10/2013 11:18,"0,029444444",Other,1,SD0004504,,,
WBA000058,application,Web Based Application,WBS000073,IM0002310,Closed,4,4,4,0.573201205,incident,KM0000819,closed,0,3/10/2013 11:18,,3/10/2013 16:15,3/10/2013 16:15,"4,95,02,77,778",Other,1,SD0004496,,,
SBA000131,application,Server Based Application,WBS000023,IM0002311,Closed,3,4,3,0.823611875,incident,KM0000283,closed,0,3/10/2013 11:18,,3/10/2013 12:01,3/10/2013 12:01,"0,7275",Other,1,SD0004500,,,
CBA000014,application,Client Based Application,WBS000073,IM0002312,Closed,4,4,4,0.01929141,incident,KM0001887,closed,0,3/10/2013 11:20,,3/10/2013 15:41,3/10/2013 15:41,"4,33,66,66,667",Other,1,SD0004499,,,
SBA000310,application,Server Based Application,WBS000151,IM0002313,Closed,5,5,5,0.07945302,incident,KM0000302,closed,0,3/10/2013 11:21,,3/10/2013 15:02,3/10/2013 15:02,"3,68,69,44,444",Software,1,SD0004502,,,
WBA000133,application,Web Based Application,WBS000073,IM0002314,Closed,4,4,4,0.16782669,incident,KM0000032,closed,1,3/10/2013 11:24,,3/10/2013 12:25,3/10/2013 12:25,"1,00,86,11,111",Software,1,SD0004506,,,
WBA000133,application,Web Based Application,WBS000073,IM0002315,Closed,4,4,4,0.251710623,incident,KM0000932,closed,1,3/10/2013 11:25,,3/10/2013 12:51,3/10/2013 12:51,"1,44,05,55,556",Other,1,SD0004503,,,
SAP000005,application,SAP,WBS000271,IM0002316,Closed,5,5,5,0.872345608,request for information,KM0001124,closed,2,3/10/2013 11:25,,3/10/2013 11:39,3/10/2013 11:39,"0,237222222",Other,1,SD0004509,,,
SBA000630,application,Server Based Application,WBS000070,IM0002317,Closed,3,3,3,0.705749482,incident,KM0001087,closed,0,3/10/2013 11:28,,3/10/2013 15:46,3/10/2013 15:46,"4,30,97,22,222",Other,1,SD0004507,,,
WBA000058,application,Web Based Application,WBS000073,IM0002318,Closed,4,4,4,0.732711755,incident,KM0001245,closed,0,3/10/2013 11:34,,4/10/2013 07:56,4/10/2013 07:56,"6,86,88,88,889",Software,1,SD0004515,,,
DTA000036,application,Desktop Application,WBS000093,IM0002319,Closed,4,4,4,0.400823165,incident,KM0001899,closed,1,3/10/2013 11:37,,4/10/2013 14:10,4/10/2013 14:10,"1,25,21,66,667",Software,1,SD0004517,,,
WBA000133,application,Web Based Application,WBS000073,IM0002320,Closed,4,4,4,0.017218297,incident,KM0000032,closed,1,3/10/2013 11:37,,3/10/2013 12:55,3/10/2013 12:55,"1,29,72,22,222",Other,1,SD0004514,,,
CNT000047,storage,Controller,WBS000183,IM0002321,Closed,NS,3,NA,0.207943707,incident,KM0001141,closed,0,3/10/2013 11:38,,3/10/2013 15:33,3/10/2013 15:33,"1,24,83,33,333",Hardware,1,SD0004516,,,
WBA000018,application,Web Based Application,WBS000073,IM0002322,Closed,NS,3,NA,0.75713579,incident,KM0000720,closed,1,3/10/2013 11:41,,4/10/2013 14:19,4/10/2013 14:19,"1,31,30,55,556",Data,1,SD0004518,,,
CNT000047,storage,Controller,WBS000183,IM0002323,Closed,3,3,3,0.055998919,incident,KM0001141,closed,0,3/10/2013 11:46,,3/10/2013 16:16,3/10/2013 16:16,"0,078333333",Hardware,1,SD0004525,,,
SBA000284,application,Server Based Application,WBS000077,IM0002324,Closed,3,3,3,0.24555259,incident,KM0000232,closed,0,3/10/2013 11:48,,3/10/2013 15:31,3/10/2013 15:31,"3,71,86,11,111",Other,1,SD0004524,,,
SAN000178,storage,SAN,WBS000128,IM0002325,Closed,4,4,4,0.822682106,incident,KM0000328,closed,0,3/10/2013 11:49,,11/10/2013 12:24,11/10/2013 12:24,"2,71,77,77,778",Data,1,SD0004526,,,
WBA000058,application,Web Based Application,WBS000073,IM0002326,Closed,4,4,4,0.470175787,incident,KM0000819,closed,0,3/10/2013 11:57,,3/10/2013 16:21,3/10/2013 16:21,"4,40,11,11,111",Other,1,SD0004529,,,
SBA000462,application,Server Based Application,WBS000073,IM0002327,Closed,4,4,4,0.786919309,incident,KM0001829,closed,0,3/10/2013 12:17,,3/10/2013 14:55,3/10/2013 14:55,"2,62,63,88,889",Software,1,SD0004546,,,
SBA000458,application,Server Based Application,WBS000073,IM0002328,Closed,4,4,4,0.46333476,incident,KM0001890,closed,0,3/10/2013 12:22,,4/10/2013 08:57,4/10/2013 08:57,"7,08,41,66,667",Software,1,SD0004541,,,
SBA000659,application,Server Based Application,WBS000128,IM0002329,Closed,4,4,4,0.594260706,incident,KM0002059,closed,0,3/10/2013 12:29,,3/10/2013 13:06,3/10/2013 13:06,"0,610555556",Software,1,SD0004709,,,
SBA000462,application,Server Based Application,WBS000073,IM0002330,Closed,4,4,4,0.484419926,incident,KM0001402,closed,0,3/10/2013 12:31,,4/10/2013 11:20,4/10/2013 11:20,"9,31,13,88,889",Data,1,SD0004708,,,
SBA000025,application,Server Based Application,WBS000006,IM0002331,Closed,5,5,5,0.985064204,incident,KM0000029,closed,0,3/10/2013 10:54,,,3/10/2013 11:20,"0,236388889",Other,2,#MULTIVALUE,,,
SBA000458,application,Server Based Application,WBS000073,IM0002332,Closed,4,4,4,0.558962939,incident,KM0001890,closed,0,3/10/2013 10:57,,4/10/2013 09:39,4/10/2013 09:39,"9,20,08,33,333",Software,1,SD0004402,,,
SBA000782,application,Server Based Application,WBS000043,IM0002333,Closed,NS,3,NA,0.735605804,incident,KM0001762,closed,0,3/10/2013 11:03,,3/10/2013 11:15,3/10/2013 11:15,"0,204166667",Other,1,SD0004410,,,
SBA000607,application,Server Based Application,WBS000263,IM0002334,Closed,5,5,5,0.630443111,incident,KM0000592,closed,4,3/10/2013 11:05,,4/10/2013 08:47,4/10/2013 08:47,"8,20,11,11,111",Other,1,SD0004407,,,
CBA000014,application,Client Based Application,WBS000073,IM0002335,Closed,4,4,4,0.038712373,incident,KM0001580,closed,0,3/10/2013 11:06,,3/10/2013 15:50,3/10/2013 15:51,"4,74,11,11,111",Unknown,1,SD0004406,,,
SBA000686,application,Server Based Application,WBS000239,IM0002336,Closed,3,3,3,0.023608161,request for information,KM0000646,closed,1,3/10/2013 11:08,,4/10/2013 17:10,4/10/2013 17:12,"1,65,53,05,556",Other,1,SD0004413,,,
CBA000014,application,Client Based Application,WBS000073,IM0002337,Closed,5,5,5,0.930560552,incident,KM0001976,closed,0,3/10/2013 11:09,,3/10/2013 14:13,3/10/2013 14:19,"3,16",Unknown,1,SD0004409,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002338,Closed,4,4,4,0.098262389,incident,KM0000453,closed,0,3/10/2013 11:10,,3/10/2013 15:03,3/10/2013 15:03,"0,509722222",Other,1,SD0004408,,,
CBA000014,application,Client Based Application,WBS000073,IM0002339,Closed,4,4,4,0.127562815,incident,KM0001887,closed,0,3/10/2013 11:11,,3/10/2013 15:39,3/10/2013 15:39,"4,46,11,11,111",Other,1,SD0004403,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0002340,Closed,4,4,4,0.325818046,incident,KM0001013,closed,0,3/10/2013 11:14,,3/10/2013 17:00,3/10/2013 17:00,"5,76,41,66,667",No error - works as designed,1,SD0004416,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002341,Closed,4,4,4,0.92139109,incident,KM0000453,closed,0,3/10/2013 11:15,,3/10/2013 14:59,3/10/2013 14:59,"0,433611111",Other,1,SD0004417,,,
WBA000133,application,Web Based Application,WBS000073,IM0002342,Closed,3,3,3,0.066209921,incident,KM0000032,closed,2,3/10/2013 11:15,,4/10/2013 08:04,4/10/2013 08:04,"7,31,05,55,556",Software,1,SD0004414,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002343,Closed,4,4,4,0.953346721,incident,KM0000453,closed,0,3/10/2013 11:17,,3/10/2013 15:05,3/10/2013 15:05,"0,408611111",Other,1,SD0004419,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002344,Closed,2,2,2,0.989763724,incident,KM0000453,closed,0,3/10/2013 11:22,,3/10/2013 15:07,3/10/2013 15:07,"0,334444444",Other,1,SD0004425,,,
DTA000057,application,Desktop Application,WBS000094,IM0002345,Closed,5,5,5,0.629471704,request for information,KM0000535,closed,0,3/10/2013 11:24,,4/10/2013 10:34,4/10/2013 10:34,"9,66,97,22,222",No error - works as designed,1,SD0004420,,,
DTA000001,application,Desktop Application,WBS000092,IM0002346,Closed,4,4,4,0.2596405,incident,KM0000003,closed,3,3/10/2013 11:25,,4/10/2013 10:17,4/10/2013 10:17,"8,83,91,66,667",Software,1,SD0004429,,,
WBA000058,application,Web Based Application,WBS000073,IM0002347,Closed,4,4,4,0.086776689,incident,KM0001224,closed,0,3/10/2013 11:29,,3/10/2013 16:29,3/10/2013 16:29,"4,99,30,55,556",Other,1,SD0004430,,,
EXC000001,application,Exchange,WBS000094,IM0002348,Closed,5,5,5,0.130948104,incident,KM0001085,closed,0,3/10/2013 11:30,,3/10/2013 13:17,3/10/2013 13:17,"1,78,08,33,333",Operator error,1,SD0004431,,,
SBA000464,application,Server Based Application,WBS000073,IM0002349,Closed,4,4,4,0.636605694,incident,KM0001315,closed,0,3/10/2013 11:30,,3/10/2013 12:51,3/10/2013 12:51,"1,34,86,11,111",No error - works as designed,1,SD0004423,,,
SUB000545,subapplication,Web Based Application,WBS000073,IM0002350,Closed,5,5,5,0.904221295,incident,KM0000795,closed,0,3/10/2013 11:30,,4/10/2013 09:34,4/10/2013 09:35,"85,825",Other,1,SD0004428,,,
SBA000626,application,Server Based Application,WBS000255,IM0002351,Closed,4,4,4,0.431801032,incident,KM0000588,closed,4,3/10/2013 11:31,,9/10/2013 12:08,9/10/2013 12:09,"3,78,32,77,778",Unknown,1,SD0004432,,,
WBA000058,application,Web Based Application,WBS000073,IM0002352,Closed,4,4,4,0.969653965,incident,KM0000819,closed,0,3/10/2013 11:36,,3/10/2013 16:22,3/10/2013 16:22,"4,76,58,33,333",Other,1,SD0004433,,,
CBA000014,application,Client Based Application,WBS000073,IM0002353,Closed,4,4,4,0.96379759,incident,KM0001580,closed,0,3/10/2013 11:39,,4/10/2013 07:50,4/10/2013 07:50,"4,22,22,22,222",Other,1,SD0004436,,,
WBA000058,application,Web Based Application,WBS000073,IM0002354,Closed,4,4,4,0.745653378,incident,KM0001241,closed,1,3/10/2013 11:49,,7/10/2013 06:59,7/10/2013 06:59,"1,66,67,77,778",Software,1,SD0004441,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0002355,Closed,3,3,3,0.673088863,incident,KM0001036,closed,0,3/10/2013 11:50,,3/10/2013 14:37,3/10/2013 14:38,"2,78,94,44,444",Other,1,SD0004442,,,
SBA000393,application,Server Based Application,WBS000052,IM0002356,Closed,5,5,5,0.668171485,request for information,KM0000361,closed,3,3/10/2013 12:03,,7/11/2013 08:48,7/11/2013 08:49,"3,33,63,88,889",Other,1,SD0004451,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0002357,Closed,4,4,4,0.847918793,incident,KM0000754,closed,1,3/10/2013 12:06,,3/10/2013 12:59,3/10/2013 12:59,"0,883055556",Other,1,SD0004452,,,
DCE000103,hardware,DataCenterEquipment,WBS000299,IM0002358,Closed,5,5,5,0.482853389,incident,KM0000500,closed,0,3/10/2013 12:24,,3/10/2013 15:31,3/10/2013 15:31,"1,15,86,11,111",Hardware,1,SD0004457,,,
SBA000630,application,Server Based Application,WBS000070,IM0002359,Closed,3,3,3,0.892275396,incident,KM0001087,closed,0,3/10/2013 12:29,,3/10/2013 15:47,3/10/2013 15:47,"3,29,27,77,778",Other,1,SD0004460,,,
SSW000387,software,System Software,WBS000201,IM0002360,Closed,3,3,3,0.987249423,incident,KM0000895,closed,0,3/10/2013 13:09,,,3/10/2013 16:19,"3,17,77,77,778",No error - works as designed,1,SD0004852,,,
DTA000056,application,Desktop Application,WBS000091,IM0002361,Closed,4,4,4,0.956695402,incident,KM0002040,closed,1,3/10/2013 13:15,4/10/2013 12:14,7/10/2013 09:13,7/10/2013 09:13,"8,84,16,66,667",Software,2,#MULTIVALUE,,,
DTA000616,application,Desktop Application,WBS000092,IM0002362,Closed,4,4,4,0.626240117,incident,KM0000988,closed,1,3/10/2013 13:17,,4/10/2013 13:47,4/10/2013 13:47,"1,10,00,83,333",Unknown,1,SD0004853,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002363,Closed,4,4,4,0.210987872,incident,KM0000453,closed,0,3/10/2013 11:02,,3/10/2013 15:18,3/10/2013 15:18,"0,675555556",Other,1,SD0004373,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002364,Closed,4,4,4,0.89458563,incident,KM0000453,closed,0,3/10/2013 11:05,,3/10/2013 15:43,3/10/2013 15:43,"0,63",Other,1,SD0004377,,,
SBA000659,application,Server Based Application,WBS000128,IM0002365,Closed,4,4,4,0.311669068,incident,KM0002059,closed,0,3/10/2013 11:09,,3/10/2013 12:21,3/10/2013 12:22,"12,125",Software,1,SD0004383,,,
SUB000537,subapplication,Web Based Application,WBS000073,IM0002366,Closed,4,4,4,0.195467787,incident,KM0002060,closed,0,3/10/2013 11:10,,3/10/2013 16:43,3/10/2013 16:43,"5,545",Software,1,SD0004380,,,
LAP001239,computer,Laptop,WBS000187,IM0002367,Closed,5,5,5,0.808442315,incident,KM0001447,closed,3,3/10/2013 11:11,,10/10/2013 09:51,10/10/2013 09:51,"5,11,66,94,444",Hardware,1,SD0004370,,,
CBA000014,application,Client Based Application,WBS000073,IM0002368,Closed,4,4,4,0.317139631,incident,KM0001346,closed,0,3/10/2013 11:12,,3/10/2013 15:52,3/10/2013 15:55,"4,71,72,22,222",Other,1,SD0004372,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0002369,Closed,2,2,2,0.736381805,incident,KM0000453,closed,0,3/10/2013 11:14,,3/10/2013 15:19,3/10/2013 15:19,"0,503611111",Other,6,#MULTIVALUE,,,
SBA000630,application,Server Based Application,WBS000070,IM0002370,Closed,3,3,3,0.592679376,incident,KM0001087,closed,1,3/10/2013 11:20,,3/10/2013 15:48,3/10/2013 15:48,"4,46,55,55,556",Other,1,SD0004387,,,
WBA000133,application,Web Based Application,WBS000073,IM0002371,Closed,4,4,4,0.228209443,incident,KM0000032,closed,1,3/10/2013 11:20,,3/10/2013 12:44,3/10/2013 12:44,"14,075",Other,1,SD0004389,,,
CBA000014,application,Client Based Application,WBS000073,IM0002372,Closed,4,4,4,0.164923866,incident,KM0001580,closed,0,3/10/2013 11:20,,4/10/2013 07:52,4/10/2013 07:52,"4,44,19,44,444",Other,1,SD0004381,,,
SBA000300,application,Server Based Application,WBS000044,IM0002373,Closed,4,4,4,0.339098608,incident,KM0001607,closed,0,3/10/2013 11:21,,3/10/2013 11:53,3/10/2013 11:53,"0,543888889",User error,1,SD0004392,,,
SBA000834,application,Server Based Application,WBS000223,IM0002374,Closed,2,2,2,0.73864229,incident,KM0001217,closed,0,3/10/2013 11:25,,3/10/2013 15:53,3/10/2013 15:53,"4,47,22,22,222",Software,3,#MULTIVALUE,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0002375,Closed,4,4,4,0.317436599,incident,KM0000762,closed,0,3/10/2013 11:27,3/10/2013 12:50,3/10/2013 14:10,3/10/2013 14:10,"2,28,11,11,111",Operator error,2,#MULTIVALUE,,,
SBA000310,application,Server Based Application,WBS000151,IM0002376,Closed,4,4,4,0.676750168,incident,KM0000304,closed,0,3/10/2013 11:27,,3/10/2013 15:10,3/10/2013 15:11,"3,72,13,88,889",Software,1,SD0004395,,,
SBA000284,application,Server Based Application,WBS000077,IM0002377,Closed,3,3,3,0.445497518,incident,KM0000232,closed,0,3/10/2013 11:29,,4/10/2013 09:33,4/10/2013 09:33,"5,76,22,22,222",Software,1,SD0004634,,1,C00002178
SBA000071,application,Server Based Application,WBS000015,IM0002378,Closed,4,4,4,0.407179808,incident,KM0000062,closed,0,3/10/2013 11:30,,3/10/2013 15:20,3/10/2013 15:20,"1,36,55,55,556",Other,1,SD0004635,,,
SBA000630,application,Server Based Application,WBS000070,IM0002379,Closed,3,3,3,0.624304096,incident,KM0001087,closed,0,3/10/2013 11:32,,3/10/2013 15:49,3/10/2013 15:49,"42,825",Other,1,SD0004640,,,
CBA000014,application,Client Based Application,WBS000073,IM0002380,Closed,4,4,4,0.389003785,incident,KM0001887,closed,0,3/10/2013 11:32,,3/10/2013 15:38,3/10/2013 15:38,"4,09,63,88,889",Other,1,SD0004637,,,
SBA000079,application,Server Based Application,WBS000223,IM0002381,Closed,NS,3,NA,0.952355875,incident,KM0001480,closed,0,3/10/2013 11:36,,4/10/2013 08:54,4/10/2013 08:54,"7,79,30,55,556",Software,1,SD0004639,,,
